iteration,ratio,objective,residual,left_bc,right_bc
805,3.1749963366e-02,4.0545302629e-01,3.5529318452e-01,2.4384274147e-03,2.5775567628e-03
806,3.1728872758e-02,4.0518369526e-01,3.5508516431e-01,2.4351808242e-03,2.5746722240e-03
807,3.1707791632e-02,4.0491448529e-01,3.5487693548e-01,2.4319514632e-03,2.5718035176e-03
808,3.1686703358e-02,4.0464518405e-01,3.5466840863e-01,2.4287332781e-03,2.5689443573e-03
809,3.1665624857e-02,4.0437600762e-01,3.5445973277e-01,2.4255272001e-03,2.5661003310e-03
810,3.1644540959e-02,4.0410676226e-01,3.5425087810e-01,2.4223392829e-03,2.5632490870e-03
811,3.1623460562e-02,4.0383756161e-01,3.5404193401e-01,2.4191723205e-03,2.5603906251e-03
812,3.1602380456e-02,4.0356836468e-01,3.5383272171e-01,2.4160230532e-03,2.5575412437e-03
813,3.1581305164e-02,4.0329922922e-01,3.5362330079e-01,2.4128847290e-03,2.5547081605e-03
814,3.1560226955e-02,4.0303005651e-01,3.5341358185e-01,2.4097531568e-03,2.5518941693e-03
815,3.1539147724e-02,4.0276087075e-01,3.5320356488e-01,2.4066425394e-03,2.5490880944e-03
816,3.1518071557e-02,4.0249172412e-01,3.5299345851e-01,2.4035514798e-03,2.5462750345e-03
817,3.1496998161e-02,4.0222261287e-01,3.5278323293e-01,2.4004762527e-03,2.5434617419e-03
818,3.1475922139e-02,4.0195346810e-01,3.5257267952e-01,2.3974201176e-03,2.5406586938e-03
819,3.1454841888e-02,4.0168426931e-01,3.5236179829e-01,2.3943686392e-03,2.5378784630e-03
820,3.1433768054e-02,4.0141515248e-01,3.5215070844e-01,2.3913355544e-03,2.5351089425e-03
821,3.1412687657e-02,4.0114595182e-01,3.5193938017e-01,2.3883194663e-03,2.5323377922e-03
822,3.1391607843e-02,4.0087675862e-01,3.5172784328e-01,2.3853203747e-03,2.5295712985e-03
823,3.1370518840e-02,4.0060744807e-01,3.5151597857e-01,2.3823354859e-03,2.5268115569e-03
824,3.1349433630e-02,4.0033818595e-01,3.5130381584e-01,2.3793687578e-03,2.5240681134e-03
825,3.1328335583e-02,4.0006875992e-01,3.5109132528e-01,2.3764104117e-03,2.5213330518e-03
826,3.1307241184e-02,3.9979938045e-01,3.5087862611e-01,2.3734688293e-03,2.5186066050e-03
827,3.1286136136e-02,3.9952986501e-01,3.5066559911e-01,2.3705370259e-03,2.5158894714e-03
828,3.1265020295e-02,3.9926021174e-01,3.5045218468e-01,2.3676203564e-03,2.5131823495e-03
829,3.1243900954e-02,3.9899051376e-01,3.5023853183e-01,2.3647211492e-03,2.5104770903e-03
830,3.1222771256e-02,3.9872068353e-01,3.5002461076e-01,2.3618310224e-03,2.5077762548e-03
831,3.1201628577e-02,3.9845068753e-01,3.4981024265e-01,2.3589525372e-03,2.5050919503e-03
832,3.1180473209e-02,3.9818052948e-01,3.4959548712e-01,2.3560852278e-03,2.5024190545e-03
833,3.1159309963e-02,3.9791027084e-01,3.4938043356e-01,2.3532304913e-03,2.4997531436e-03
834,3.1138130820e-02,3.9763980918e-01,3.4916499257e-01,2.3503880948e-03,2.4970935192e-03
835,3.1116935486e-02,3.9736914076e-01,3.4894907475e-01,2.3475603666e-03,2.4944462348e-03
836,3.1095720752e-02,3.9709822461e-01,3.4873282909e-01,2.3447386920e-03,2.4918008130e-03
837,3.1074484724e-02,3.9682703651e-01,3.4851610661e-01,2.3419302888e-03,2.4891628418e-03
838,3.1053237464e-02,3.9655570500e-01,3.4829899669e-01,2.3391328286e-03,2.4865379091e-03
839,3.1031966283e-02,3.9628406800e-01,3.4808135033e-01,2.3363435175e-03,2.4839281105e-03
840,3.1010670307e-02,3.9601211436e-01,3.4786331654e-01,2.3335560691e-03,2.4813236669e-03
841,3.0989349242e-02,3.9573984034e-01,3.4764480591e-01,2.3307846859e-03,2.4787187576e-03
842,3.0968007320e-02,3.9546729997e-01,3.4742578864e-01,2.3280254100e-03,2.4761257228e-03
843,3.0946631267e-02,3.9519432373e-01,3.4720623493e-01,2.3252645042e-03,2.4735443294e-03
844,3.0925233918e-02,3.9492107555e-01,3.4698626399e-01,2.3225182667e-03,2.4709629361e-03
845,3.0903807836e-02,3.9464746043e-01,3.4676575661e-01,2.3197827395e-03,2.4683875963e-03
846,3.0882343684e-02,3.9437335916e-01,3.4654465318e-01,2.3170432542e-03,2.4658273906e-03
847,3.0860849339e-02,3.9409887232e-01,3.4632292390e-01,2.3143081926e-03,2.4632865097e-03
848,3.0839315904e-02,3.9382388629e-01,3.4610065818e-01,2.3115794174e-03,2.4607433006e-03
849,3.0817748776e-02,3.9354846999e-01,3.4587788582e-01,2.3088629823e-03,2.4581954349e-03
850,3.0796146787e-02,3.9327260852e-01,3.4565454721e-01,2.3061528336e-03,2.4556531571e-03
851,3.0774505417e-02,3.9299624413e-01,3.4543055296e-01,2.3034424521e-03,2.4531267118e-03
852,3.0752819268e-02,3.9271930791e-01,3.4520578384e-01,2.3007369600e-03,2.4506154004e-03
853,3.0731088923e-02,3.9244180731e-01,3.4498035908e-01,2.2980333306e-03,2.4481115397e-03
854,3.0709320364e-02,3.9216381870e-01,3.4475439787e-01,2.2953364532e-03,2.4456055835e-03
855,3.0687501629e-02,3.9188518934e-01,3.4452781081e-01,2.2926421370e-03,2.4430956692e-03
856,3.0665635199e-02,3.9160595089e-01,3.4430047870e-01,2.2899510805e-03,2.4405962322e-03
857,3.0643724719e-02,3.9132614993e-01,3.4407240152e-01,2.2872616537e-03,2.4381133262e-03
858,3.0621757354e-02,3.9104562253e-01,3.4384354949e-01,2.2845664062e-03,2.4356408976e-03
859,3.0599737042e-02,3.9076441899e-01,3.4361398220e-01,2.2818795405e-03,2.4331640452e-03
860,3.0577670201e-02,3.9048262127e-01,3.4338378906e-01,2.2791964002e-03,2.4306869600e-03
861,3.0555541808e-02,3.9020003751e-01,3.4315273166e-01,2.2765074391e-03,2.4282231461e-03
862,3.0533355217e-02,3.8991671056e-01,3.4292083979e-01,2.2738205735e-03,2.4257665500e-03
863,3.0511113346e-02,3.8963267766e-01,3.4268820286e-01,2.2711339407e-03,2.4233134463e-03
864,3.0488812402e-02,3.8934789039e-01,3.4245473146e-01,2.2684519645e-03,2.4208638351e-03
865,3.0466448738e-02,3.8906230219e-01,3.4222042561e-01,2.2657674272e-03,2.4184202775e-03
866,3.0444022355e-02,3.8877591304e-01,3.4198531508e-01,2.2630777676e-03,2.4159820750e-03
867,3.0421526690e-02,3.8848863915e-01,3.4174934030e-01,2.2603878751e-03,2.4135420099e-03
868,3.0398966554e-02,3.8820054196e-01,3.4151244164e-01,2.2576963529e-03,2.4111135863e-03
869,3.0376341074e-02,3.8791161031e-01,3.4127467871e-01,2.2550041322e-03,2.4086891208e-03
870,3.0353647186e-02,3.8762180507e-01,3.4103602171e-01,2.2523130756e-03,2.4062651210e-03
871,3.0330880223e-02,3.8733106665e-01,3.4079632163e-01,2.2496189922e-03,2.4038555566e-03
872,3.0308037413e-02,3.8703935966e-01,3.4055569768e-01,2.2469242103e-03,2.4014420342e-03
873,3.0285124591e-02,3.8674675860e-01,3.4031420946e-01,2.2442277987e-03,2.3990271147e-03
874,3.0262133880e-02,3.8645316288e-01,3.4007170796e-01,2.2415288258e-03,2.3966166191e-03
875,3.0239066885e-02,3.8615859300e-01,3.3982816339e-01,2.2388270590e-03,2.3942159023e-03
876,3.0215918210e-02,3.8586298004e-01,3.3958354592e-01,2.2361159790e-03,2.3918275256e-03
877,3.0192693249e-02,3.8556639291e-01,3.3933794498e-01,2.2334100213e-03,2.3894347250e-03
878,3.0169387484e-02,3.8526877388e-01,3.3909136057e-01,2.2307059262e-03,2.3870354053e-03
879,3.0145995661e-02,3.8497005589e-01,3.3884364367e-01,2.2279955447e-03,2.3846456315e-03
880,3.0122520261e-02,3.8467027061e-01,3.3859485388e-01,2.2252770141e-03,2.3822647054e-03
881,3.0098954721e-02,3.8436933421e-01,3.3834493160e-01,2.2225570865e-03,2.3798833136e-03
882,3.0075306041e-02,3.8406733610e-01,3.3809396625e-01,2.2198352963e-03,2.3775016889e-03
883,3.0051567658e-02,3.8376419246e-01,3.3784186840e-01,2.2171149030e-03,2.3751175031e-03
884,3.0027736071e-02,3.8345985860e-01,3.3758845925e-01,2.2143837996e-03,2.3727561347e-03
885,3.0003814489e-02,3.8315437548e-01,3.3733400702e-01,2.2116478067e-03,2.3703889456e-03
886,2.9979802328e-02,3.8284773566e-01,3.3707839251e-01,2.2089155391e-03,2.3680187296e-03
887,2.9955687338e-02,3.8253978267e-01,3.3682155609e-01,2.2061786149e-03,2.3656440899e-03
888,2.9931482060e-02,3.8223067671e-01,3.3656349778e-01,2.2034377325e-03,2.3632801604e-03
889,2.9907175411e-02,3.8192027621e-01,3.3630412817e-01,2.2006949876e-03,2.3609199561e-03
890,2.9882773953e-02,3.8160866499e-01,3.3604350686e-01,2.1979480516e-03,2.3585676681e-03
891,2.9858266748e-02,3.8129570335e-01,3.3578154445e-01,2.1951992530e-03,2.3562167771e-03
892,2.9833663859e-02,3.8098151982e-01,3.3551844954e-01,2.1924516186e-03,2.3538554087e-03
893,2.9808948951e-02,3.8066590577e-01,3.3525398374e-01,2.1896981634e-03,2.3514940403e-03
894,2.9784136463e-02,3.8034904562e-01,3.3498811722e-01,2.1869423799e-03,2.3491503671e-03
895,2.9759218811e-02,3.8003084250e-01,3.3472096920e-01,2.1841819398e-03,2.3468052968e-03
896,2.9734190160e-02,3.7971122190e-01,3.3445242047e-01,2.1814210340e-03,2.3444590624e-03
897,2.9709056637e-02,3.7939026207e-01,3.3418256044e-01,2.1786533762e-03,2.3421167862e-03
898,2.9683807885e-02,3.7906783074e-01,3.3391129971e-01,2.1758861840e-03,2.3397668265e-03
899,2.9658450761e-02,3.7874401547e-01,3.3363866806e-01,2.1731134038e-03,2.3374212906e-03
900,2.9632979282e-02,3.7841873989e-01,3.3336454630e-01,2.1703380626e-03,2.3350813426e-03
901,2.9607396368e-02,3.7809204124e-01,3.3308896422e-01,2.1675634198e-03,2.3327441886e-03
902,2.9581697496e-02,3.7776386179e-01,3.3281189203e-01,2.1647883113e-03,2.3304086644e-03
903,2.9555879165e-02,3.7743415684e-01,3.3253335953e-01,2.1620094776e-03,2.3280703463e-03
904,2.9529949399e-02,3.7710302882e-01,3.3225339651e-01,2.1592318080e-03,2.3257313296e-03
905,2.9503893756e-02,3.7677029334e-01,3.3197185397e-01,2.1564497147e-03,2.3233941756e-03
906,2.9477723760e-02,3.7643609755e-01,3.3168885112e-01,2.1536622662e-03,2.3210623767e-03
907,2.9451428908e-02,3.7610030733e-01,3.3140429854e-01,2.1508731879e-03,2.3187277839e-03
908,2.9425011681e-02,3.7576295435e-01,3.3111816645e-01,2.1480843425e-03,2.3163943551e-03
909,2.9398476746e-02,3.7542409822e-01,3.3083051443e-01,2.1452936344e-03,2.3140646517e-03
910,2.9371811413e-02,3.7508357689e-01,3.3054125309e-01,2.1424982697e-03,2.3117340170e-03
911,2.9345023413e-02,3.7474148907e-01,3.3025050163e-01,2.1397063974e-03,2.3093924392e-03
912,2.9318106182e-02,3.7439775094e-01,3.2995802164e-01,2.1369063761e-03,2.3070664611e-03
913,2.9291060449e-02,3.7405237183e-01,3.2966396213e-01,2.1341079846e-03,2.3047330324e-03
914,2.9263888256e-02,3.7370537780e-01,3.2936829329e-01,2.1313091274e-03,2.3023993708e-03
915,2.9236586687e-02,3.7335673161e-01,3.2907095551e-01,2.1285079420e-03,2.3000696674e-03
916,2.9209149615e-02,3.7300635502e-01,3.2877194881e-01,2.1257051267e-03,2.2977355402e-03
917,2.9181584916e-02,3.7265434861e-01,3.2847124338e-01,2.1229065023e-03,2.2954039741e-03
918,2.9153880485e-02,3.7230055779e-01,3.2816883922e-01,2.1200994961e-03,2.2930721752e-03
919,2.9126047406e-02,3.7194512412e-01,3.2786485553e-01,2.1172901616e-03,2.2907366510e-03
920,2.9098079262e-02,3.7158796564e-01,3.2755917311e-01,2.1144847851e-03,2.2883943748e-03
921,2.9069974594e-02,3.7122906372e-01,3.2725170255e-01,2.1116747521e-03,2.2860611789e-03
922,2.9041724942e-02,3.7086831033e-01,3.2694238424e-01,2.1088612266e-03,2.2837314755e-03
923,2.9013345038e-02,3.7050589360e-01,3.2663148642e-01,2.1060521249e-03,2.2813887335e-03
924,2.8984828610e-02,3.7014173344e-01,3.2631891966e-01,2.1032420918e-03,2.2790392395e-03
925,2.8956164136e-02,3.6977568269e-01,3.2600444555e-01,2.1004290320e-03,2.2766948678e-03
926,2.8927362846e-02,3.6940788478e-01,3.2568821311e-01,2.0976089872e-03,2.2743581794e-03
927,2.8898419635e-02,3.6903827451e-01,3.2537019253e-01,2.0947863813e-03,2.2720217239e-03
928,2.8869334796e-02,3.6866685562e-01,3.2505050302e-01,2.0919712260e-03,2.2696640808e-03
929,2.8840103368e-02,3.6829356477e-01,3.2472899556e-01,2.0891523454e-03,2.2673045751e-03
930,2.8810724331e-02,3.6791838892e-01,3.2440561056e-01,2.0863281097e-03,2.2649497259e-03
931,2.8781204394e-02,3.6754141375e-01,3.2408037782e-01,2.0835015457e-03,2.2626020946e-03
932,2.8751536994e-02,3.6716255546e-01,3.2375329733e-01,2.0806770772e-03,2.2602486424e-03
933,2.8721716588e-02,3.6678174324e-01,3.2342442870e-01,2.0778495818e-03,2.2578819189e-03
934,2.8691758492e-02,3.6639917269e-01,3.2309383154e-01,2.0750283729e-03,2.2555056494e-03
935,2.8661644472e-02,3.6601461098e-01,3.2276129723e-01,2.0721945912e-03,2.2531368304e-03
936,2.8631380947e-02,3.6562814005e-01,3.2242676616e-01,2.0693624392e-03,2.2507749964e-03
937,2.8600962957e-02,3.6523969658e-01,3.2209044695e-01,2.0665295888e-03,2.2483954672e-03
938,2.8570401005e-02,3.6484941468e-01,3.2175233960e-01,2.0636927802e-03,2.2460147738e-03
939,2.8539686630e-02,3.6445718631e-01,3.2141235471e-01,2.0608589984e-03,2.2436243016e-03
940,2.8508812394e-02,3.6406291649e-01,3.2107046247e-01,2.0580168348e-03,2.2412284743e-03
941,2.8477787632e-02,3.6366672441e-01,3.2072660327e-01,2.0551714115e-03,2.2388405632e-03
942,2.8446605633e-02,3.6326852441e-01,3.2038080692e-01,2.0523236599e-03,2.2364479955e-03
943,2.8415271942e-02,3.6286838725e-01,3.2003325224e-01,2.0494777709e-03,2.2340356372e-03
944,2.8383780431e-02,3.6246623471e-01,3.1968376040e-01,2.0466286223e-03,2.2316188551e-03
945,2.8352130955e-02,3.6206206493e-01,3.1933221221e-01,2.0437734202e-03,2.2292118520e-03
946,2.8320321909e-02,3.6165585741e-01,3.1897878647e-01,2.0409158897e-03,2.2267911118e-03
947,2.8288358108e-02,3.6124767363e-01,3.1862345338e-01,2.0380585920e-03,2.2243633866e-03
948,2.8256231819e-02,3.6083741486e-01,3.1826612353e-01,2.0351991989e-03,2.2219300736e-03
949,2.8223944065e-02,3.6042509414e-01,3.1790685654e-01,2.0323358476e-03,2.2194879130e-03
950,2.8191497762e-02,3.6001074873e-01,3.1754559278e-01,2.0294704009e-03,2.2170452867e-03
951,2.8158889264e-02,3.5959433205e-01,3.1718239188e-01,2.0266012289e-03,2.2145928815e-03
952,2.8126114779e-02,3.5917579569e-01,3.1681722403e-01,2.0237269346e-03,2.2121302318e-03
953,2.8093182912e-02,3.5875524953e-01,3.1645008922e-01,2.0208519418e-03,2.2096640896e-03
954,2.8060084911e-02,3.5833258182e-01,3.1608092785e-01,2.0179669373e-03,2.2071984131e-03
955,2.8026822382e-02,3.5790781304e-01,3.1570982933e-01,2.0150816999e-03,2.2047166713e-03
956,2.7993392261e-02,3.5748090409e-01,3.1533679366e-01,2.0121908747e-03,2.2022200283e-03
957,2.7959796153e-02,3.5705187544e-01,3.1496173143e-01,2.0092956256e-03,2.1997187287e-03
958,2.7926035516e-02,3.5662074573e-01,3.1458458304e-01,2.0063943230e-03,2.1972218528e-03
959,2.7892105391e-02,3.5618745163e-01,3.1420537829e-01,2.0034899935e-03,2.1947172936e-03
960,2.7858016134e-02,3.5575212538e-01,3.1382435560e-01,2.0005875267e-03,2.1921894513e-03
961,2.7823742511e-02,3.5531444475e-01,3.1344112754e-01,1.9976715557e-03,2.1896599792e-03
962,2.7789305235e-02,3.5487467423e-01,3.1305587292e-01,1.9947586115e-03,2.1871214267e-03
963,2.7754703868e-02,3.5443280824e-01,3.1266865134e-01,1.9918361213e-03,2.1845796145e-03
964,2.7719922948e-02,3.5398864932e-01,3.1227928400e-01,1.9889094401e-03,2.1820270922e-03
965,2.7684975895e-02,3.5354236886e-01,3.1188797951e-01,1.9859743770e-03,2.1794645581e-03
966,2.7649855416e-02,3.5309387371e-01,3.1149467826e-01,1.9830390811e-03,2.1768803708e-03
967,2.7614562823e-02,3.5264318064e-01,3.1109923124e-01,1.9800940063e-03,2.1743008401e-03
968,2.7579097242e-02,3.5219027847e-01,3.1070169806e-01,1.9771440420e-03,2.1717140917e-03
969,2.7543452838e-02,3.5173509270e-01,3.1030207872e-01,1.9741870929e-03,2.1691143047e-03
970,2.7507639675e-02,3.5127775185e-01,3.0990052223e-01,1.9712261856e-03,2.1664968226e-03
971,2.7471645793e-02,3.5081810318e-01,3.0949681997e-01,1.9682587590e-03,2.1638695616e-03
972,2.7435483589e-02,3.5035630502e-01,3.0909103155e-01,1.9652864430e-03,2.1612409037e-03
973,2.7399140813e-02,3.4989220090e-01,3.0868312716e-01,1.9623024855e-03,2.1586050279e-03
974,2.7362622714e-02,3.4942585789e-01,3.0827313662e-01,1.9593155012e-03,2.1559565794e-03
975,2.7325925501e-02,3.4895722754e-01,3.0786111951e-01,1.9563238602e-03,2.1532869432e-03
976,2.7289050923e-02,3.4848633222e-01,3.0744698644e-01,1.9533236045e-03,2.1506110206e-03
977,2.7252001023e-02,3.4801319800e-01,3.0703079700e-01,1.9503139192e-03,2.1479262505e-03
978,2.7214768945e-02,3.4753773734e-01,3.0661231279e-01,1.9472971326e-03,2.1452452056e-03
979,2.7177356440e-02,3.4705997258e-01,3.0619189143e-01,1.9442705670e-03,2.1425376181e-03
980,2.7139770508e-02,3.4657999314e-01,3.0576953292e-01,1.9412452821e-03,2.1398006938e-03
981,2.7101998169e-02,3.4609763324e-01,3.0534476042e-01,1.9382048631e-03,2.1370823961e-03
982,2.7064046715e-02,3.4561298601e-01,3.0491784215e-01,1.9351529190e-03,2.1343615372e-03
983,2.7025914834e-02,3.4512603469e-01,3.0448895693e-01,1.9321007421e-03,2.1316069178e-03
984,2.6987602963e-02,3.4463678487e-01,3.0405801535e-01,1.9290450728e-03,2.1288318094e-03
985,2.6949103955e-02,3.4414514527e-01,3.0362480879e-01,1.9259777619e-03,2.1260560025e-03
986,2.6910428312e-02,3.4365125000e-01,3.0318939686e-01,1.9228968304e-03,2.1232883446e-03
987,2.6871569325e-02,3.4315501340e-01,3.0275192857e-01,1.9198101945e-03,2.1204983350e-03
988,2.6832522909e-02,3.4265638329e-01,3.0231243372e-01,1.9167165738e-03,2.1176782902e-03
989,2.6793297232e-02,3.4215546399e-01,3.0187076330e-01,1.9136120100e-03,2.1148580126e-03
990,2.6753889086e-02,3.4165221453e-01,3.0142685771e-01,1.9104995299e-03,2.1120361052e-03
991,2.6714294094e-02,3.4114657901e-01,3.0098083615e-01,1.9073819276e-03,2.1091923118e-03
992,2.6674516780e-02,3.4063861519e-01,3.0053275824e-01,1.9042546628e-03,2.1063310560e-03
993,2.6634554224e-02,3.4012828581e-01,3.0008241534e-01,1.9011138938e-03,2.1034730598e-03
994,2.6594412845e-02,3.3961567283e-01,2.9962995648e-01,1.8979676533e-03,2.1006041206e-03
995,2.6554076016e-02,3.3910056390e-01,2.9917535186e-01,1.8948139623e-03,2.0977072418e-03
996,2.6513558759e-02,3.3858315088e-01,2.9871863127e-01,1.8916463014e-03,2.0948057063e-03
997,2.6472856553e-02,3.3806337602e-01,2.9825979471e-01,1.8884708406e-03,2.0918871742e-03
998,2.6431972461e-02,3.3754127845e-01,2.9779875278e-01,1.8852869980e-03,2.0889653824e-03
999,2.6390896127e-02,3.3701672591e-01,2.9733544588e-01,1.8820946570e-03,2.0860333461e-03
1000,2.6349642137e-02,3.3648990467e-01,2.9687017202e-01,1.8788954476e-03,2.0830777939e-03
1001,2.6308201302e-02,3.3596069738e-01,2.9640275240e-01,1.8756844802e-03,2.0801101346e-03
1002,2.6266570412e-02,3.3542906307e-01,2.9593297839e-01,1.8724622205e-03,2.0771462005e-03
1003,2.6224757783e-02,3.3489510790e-01,2.9546117783e-01,1.8692323938e-03,2.0741606131e-03
1004,2.6182754808e-02,3.3435872197e-01,2.9498723149e-01,1.8659931375e-03,2.0711559337e-03
1005,2.6140572426e-02,3.3382004499e-01,2.9451122880e-01,1.8627416575e-03,2.0681400783e-03
1006,2.6098202032e-02,3.3327896707e-01,2.9403293133e-01,1.8594795838e-03,2.0651239902e-03
1007,2.6055647273e-02,3.3273553476e-01,2.9355251789e-01,1.8562130863e-03,2.0620885771e-03
1008,2.6012905377e-02,3.3218971267e-01,2.9306998849e-01,1.8529336667e-03,2.0590387285e-03
1009,2.5969975760e-02,3.3164149337e-01,2.9258528352e-01,1.8496436533e-03,2.0559772383e-03
1010,2.5926870530e-02,3.3109103143e-01,2.9209849238e-01,1.8463456072e-03,2.0529082976e-03
1011,2.5883572620e-02,3.3053810894e-01,2.9160955548e-01,1.8430356868e-03,2.0498197991e-03
1012,2.5840092386e-02,3.2998285815e-01,2.9111847281e-01,1.8397163367e-03,2.0467222203e-03
1013,2.5796431287e-02,3.2942529768e-01,2.9062530398e-01,1.8363879062e-03,2.0436116029e-03
1014,2.5752580572e-02,3.2886531577e-01,2.9012992978e-01,1.8330435269e-03,2.0404949319e-03
1015,2.5708547679e-02,3.2830300741e-01,2.8963249922e-01,1.8296968192e-03,2.0373540465e-03
1016,2.5664332462e-02,3.2773837075e-01,2.8913298249e-01,1.8263368402e-03,2.0342019852e-03
1017,2.5619932734e-02,3.2717137784e-01,2.8863126040e-01,1.8229667330e-03,2.0310450345e-03
1018,2.5575356517e-02,3.2660213113e-01,2.8812745214e-01,1.8195909215e-03,2.0278771408e-03
1019,2.5530592434e-02,3.2603048533e-01,2.8762155771e-01,1.8162020715e-03,2.0246906206e-03
1020,2.5485646464e-02,3.2545651682e-01,2.8711360693e-01,1.8128027441e-03,2.0214882679e-03
1021,2.5440519192e-02,3.2488023303e-01,2.8660356998e-01,1.8093943363e-03,2.0182719454e-03
1022,2.5395214264e-02,3.2430168055e-01,2.8609135747e-01,1.8059709109e-03,2.0150614437e-03
1023,2.5349729201e-02,3.2372082770e-01,2.8557711840e-01,1.8025410827e-03,2.0118297543e-03
1024,2.5304065751e-02,3.2313769683e-01,2.8506097198e-01,1.7991061322e-03,2.0085661672e-03
1025,2.5258221437e-02,3.2255225629e-01,2.8454262018e-01,1.7956582597e-03,2.0053053740e-03
1026,2.5212199759e-02,3.2196455076e-01,2.8402209282e-01,1.7921968829e-03,2.0020487718e-03
1027,2.5165999987e-02,3.2137457095e-01,2.8349971771e-01,1.7887228169e-03,1.9987626001e-03
1028,2.5119624892e-02,3.2078235224e-01,2.8297537565e-01,1.7852457240e-03,1.9954519812e-03
1029,2.5073073454e-02,3.2018788159e-01,2.8244891763e-01,1.7817550106e-03,1.9921413623e-03
1030,2.5026345090e-02,3.1959115155e-01,2.8192037344e-01,1.7782552168e-03,1.9888225943e-03
1031,2.4979444757e-02,3.1899222545e-01,2.8138989210e-01,1.7747428501e-03,1.9854905549e-03
1032,2.4932373624e-02,3.1839111820e-01,2.8085744381e-01,1.7712278059e-03,1.9821396563e-03
1033,2.4885127753e-02,3.1778777950e-01,2.8032302856e-01,1.7676978605e-03,1.9787771162e-03
1034,2.4837710351e-02,3.1718225032e-01,2.7978664637e-01,1.7641579034e-03,1.9754024688e-03
1035,2.4790125357e-02,3.1657458097e-01,2.7924829721e-01,1.7606072361e-03,1.9720210694e-03
1036,2.4742365624e-02,3.1596468017e-01,2.7870792150e-01,1.7570473719e-03,1.9686284941e-03
1037,2.4694444718e-02,3.1535272114e-01,2.7816584706e-01,1.7534795916e-03,1.9652077463e-03
1038,2.4646350093e-02,3.1473854370e-01,2.7762168646e-01,1.7498986563e-03,1.9617869984e-03
1039,2.4598092982e-02,3.1412229128e-01,2.7707561851e-01,1.7463102704e-03,1.9583569374e-03
1040,2.4549672363e-02,3.1350395083e-01,2.7652773261e-01,1.7427094281e-03,1.9549124409e-03
1041,2.4501086777e-02,3.1288350374e-01,2.7597802877e-01,1.7391054425e-03,1.9514421001e-03
1042,2.4452339434e-02,3.1226099096e-01,2.7542638779e-01,1.7354907468e-03,1.9479695475e-03
1043,2.4403434126e-02,3.1163646095e-01,2.7487289906e-01,1.7318635946e-03,1.9444925711e-03
1044,2.4354367644e-02,3.1100987270e-01,2.7431762218e-01,1.7282315530e-03,1.9409935921e-03
1045,2.4305143051e-02,3.1038126536e-01,2.7376055717e-01,1.7245908966e-03,1.9374798285e-03
1046,2.4255765014e-02,3.0975069851e-01,2.7320167422e-01,1.7209387152e-03,1.9339637365e-03
1047,2.4206227554e-02,3.0911809579e-01,2.7264103293e-01,1.7172720982e-03,1.9304342568e-03
1048,2.4156534462e-02,3.0848350562e-01,2.7207866311e-01,1.7135987291e-03,1.9268854521e-03
1049,2.4106700325e-02,3.0784711428e-01,2.7151465416e-01,1.7099200049e-03,1.9233260537e-03
1050,2.4056708514e-02,3.0720870942e-01,2.7094888687e-01,1.7062295228e-03,1.9197528018e-03
1051,2.4006571428e-02,3.0656844936e-01,2.7038142085e-01,1.7025270499e-03,1.9161758246e-03
1052,2.3956287170e-02,3.0592630990e-01,2.6981225610e-01,1.6988187563e-03,1.9125865074e-03
1053,2.3905853844e-02,3.0528226681e-01,2.6924148202e-01,1.6950992867e-03,1.9089791458e-03
1054,2.3855285599e-02,3.0463650078e-01,2.6866918802e-01,1.6913831932e-03,1.9053481519e-03
1055,2.3804571642e-02,3.0398887396e-01,2.6809504628e-01,1.6876498703e-03,1.9017328741e-03
1056,2.3753719701e-02,3.0333948508e-01,2.6751944423e-01,1.6839120071e-03,1.8980919849e-03
1057,2.3702728611e-02,3.0268831924e-01,2.6694232225e-01,1.6801636666e-03,1.8944359617e-03
1058,2.3651605373e-02,3.0203546584e-01,2.6636373997e-01,1.6764091561e-03,1.8907635240e-03
1059,2.3600353050e-02,3.0138096400e-01,2.6578351855e-01,1.6726438189e-03,1.8871007487e-03
1060,2.3548959974e-02,3.0072466470e-01,2.6520189643e-01,1.6688677715e-03,1.8834089860e-03
1061,2.3497443792e-02,3.0006679334e-01,2.6461893320e-01,1.6650861362e-03,1.8796999939e-03
1062,2.3445797504e-02,2.9940726049e-01,2.6403436065e-01,1.6612912295e-03,1.8759989180e-03
1063,2.3394028987e-02,2.9874616675e-01,2.6344847679e-01,1.6574935289e-03,1.8722753739e-03
1064,2.3342142470e-02,2.9808356613e-01,2.6286128163e-01,1.6536887269e-03,1.8685396062e-03
1065,2.3290129784e-02,2.9741935432e-01,2.6227265596e-01,1.6498737969e-03,1.8647960387e-03
1066,2.3238003329e-02,2.9675368965e-01,2.6168271899e-01,1.6460560728e-03,1.8610410625e-03
1067,2.3185759604e-02,2.9608652741e-01,2.6109147072e-01,1.6422307817e-03,1.8572750269e-03
1068,2.3133405025e-02,2.9541794956e-01,2.6049900055e-01,1.6384012997e-03,1.8534936244e-03
1069,2.3080941782e-02,2.9474798404e-01,2.5990530849e-01,1.6345648328e-03,1.8497026758e-03
1070,2.3028369145e-02,2.9407662153e-01,2.5931024551e-01,1.6307145124e-03,1.8459231360e-03
1071,2.2975691635e-02,2.9340391979e-01,2.5871428847e-01,1.6268632608e-03,1.8420997076e-03
