iteration,ratio,objective,residual,left_bc,right_bc
803,5.4416711171e-02,3.5871301405e-01,3.1606996059e-01,2.0905490965e-03,2.1737562492e-03
804,5.4334772424e-02,3.5817287676e-01,3.1558158994e-01,2.0880708471e-03,2.1710577421e-03
805,5.4252492623e-02,3.5763049126e-01,3.1509086490e-01,2.0856033079e-03,2.1683592349e-03
806,5.4169848316e-02,3.5708570294e-01,3.1459760666e-01,2.0831418224e-03,2.1656679455e-03
807,5.4086852784e-02,3.5653859936e-01,3.1410190463e-01,2.0806856919e-03,2.1629838739e-03
808,5.4003485963e-02,3.5598904826e-01,3.1360375881e-01,2.0782316569e-03,2.1602972411e-03
809,5.3919740226e-02,3.5543699935e-01,3.1310302019e-01,2.0757748280e-03,2.1576231811e-03
810,5.3835635068e-02,3.5488258116e-01,3.1259998679e-01,2.0733235870e-03,2.1549358498e-03
811,5.3751140539e-02,3.5432559624e-01,3.1209439039e-01,2.0708672237e-03,2.1522534080e-03
812,5.3666259180e-02,3.5376606137e-01,3.1158643961e-01,2.0683968905e-03,2.1495653782e-03
813,5.3580981952e-02,3.5320391692e-01,3.1107598543e-01,2.0659193397e-03,2.1468738560e-03
814,5.3495315351e-02,3.5263920575e-01,3.1056320667e-01,2.0634352695e-03,2.1441646386e-03
815,5.3409249206e-02,3.5207186081e-01,3.1004792452e-01,2.0609265193e-03,2.1414670628e-03
816,5.3322779844e-02,3.5150185786e-01,3.0953040719e-01,2.0583979785e-03,2.1387471352e-03
817,5.3235895397e-02,3.5092911869e-01,3.0901053548e-01,2.0558498800e-03,2.1360083483e-03
818,5.3148597277e-02,3.5035365261e-01,3.0848824978e-01,2.0532773342e-03,2.1332628094e-03
819,5.3060885203e-02,3.4977545775e-01,3.0796357989e-01,2.0506838337e-03,2.1305039991e-03
820,5.2972754370e-02,3.4919450246e-01,3.0743655562e-01,2.0480586682e-03,2.1277361084e-03
821,5.2884197998e-02,3.4861074202e-01,3.0690726638e-01,2.0454055630e-03,2.1249419078e-03
822,5.2795222867e-02,3.4802422114e-01,3.0637568235e-01,2.0427245181e-03,2.1221293136e-03
823,5.2705815980e-02,3.4743485413e-01,3.0584171414e-01,2.0400122739e-03,2.1193018183e-03
824,5.2615969708e-02,3.4684259072e-01,3.0530536175e-01,2.0372597501e-03,2.1164631471e-03
825,5.2525693657e-02,3.4624749422e-01,3.0476689339e-01,2.0344757941e-03,2.1135841962e-03
826,5.2434986980e-02,3.4564955905e-01,3.0422618985e-01,2.0316527225e-03,2.1106842905e-03
827,5.2343835266e-02,3.4504869021e-01,3.0368304253e-01,2.0287828520e-03,2.1077818237e-03
828,5.2252242472e-02,3.4444491379e-01,3.0313777924e-01,2.0258740988e-03,2.1048393101e-03
829,5.2160202098e-02,3.4383818693e-01,3.0259031057e-01,2.0229285583e-03,2.1018590778e-03
830,5.2067723186e-02,3.4322856925e-01,3.0204048753e-01,2.0199385472e-03,2.0988697652e-03
831,5.1974794151e-02,3.4261598438e-01,3.0148839951e-01,2.0169084892e-03,2.0958499517e-03
832,5.1881417254e-02,3.4200044721e-01,3.0093404651e-01,2.0138334949e-03,2.0928066224e-03
833,5.1787597581e-02,3.4138199128e-01,3.0037760735e-01,2.0107198507e-03,2.0897185896e-03
834,5.1693316482e-02,3.4076049365e-01,2.9981881380e-01,2.0075547509e-03,2.0866130944e-03
835,5.1598584695e-02,3.4013602510e-01,2.9925775528e-01,2.0043377299e-03,2.0834892057e-03
836,5.1503398547e-02,3.3950856142e-01,2.9869470000e-01,2.0010836888e-03,2.0803024527e-03
837,5.1407746170e-02,3.3887802437e-01,2.9812926054e-01,1.9977767952e-03,2.0770996343e-03
838,5.1311643388e-02,3.3824451827e-01,2.9756158590e-01,1.9944200758e-03,2.0738733001e-03
839,5.1215084266e-02,3.3760800399e-01,2.9699179530e-01,1.9910186529e-03,2.0706022624e-03
840,5.1118054395e-02,3.3696838655e-01,2.9641973972e-01,1.9875743892e-03,2.0672902465e-03
841,5.1020568749e-02,3.3632576466e-01,2.9584544897e-01,1.9840837922e-03,2.0639477298e-03
842,5.0922611506e-02,3.3568003401e-01,2.9526877403e-01,1.9805317279e-03,2.0605942700e-03
843,5.0824199619e-02,3.3503130637e-01,2.9469019175e-01,1.9769473001e-03,2.0571642090e-03
844,5.0725308505e-02,3.3437941968e-01,2.9410919547e-01,1.9733142108e-03,2.0537083037e-03
845,5.0625948054e-02,3.3372443914e-01,2.9352578521e-01,1.9696210511e-03,2.0502444822e-03
846,5.0526125047e-02,3.3306640945e-01,2.9294031858e-01,1.9658864476e-03,2.0467226859e-03
847,5.0425825357e-02,3.3240523748e-01,2.9235288501e-01,1.9621090032e-03,2.0431263838e-03
848,5.0325047287e-02,3.3174091205e-01,2.9176270962e-01,1.9582693931e-03,2.0395508036e-03
849,5.0223795077e-02,3.3107346110e-01,2.9117032886e-01,1.9543878734e-03,2.0359253976e-03
850,5.0122059684e-02,3.3040282503e-01,2.9057604074e-01,1.9504680531e-03,2.0322103519e-03
851,5.0019852411e-02,3.2972907834e-01,2.8997915983e-01,1.9464950310e-03,2.0284967031e-03
852,4.9917146979e-02,3.2905204780e-01,2.8937971592e-01,1.9424691563e-03,2.0247639623e-03
853,4.9813972210e-02,3.2837192342e-01,2.8877842426e-01,1.9384106854e-03,2.0209392533e-03
854,4.9710307194e-02,3.2768856734e-01,2.8817465901e-01,1.9343046006e-03,2.0170861389e-03
855,4.9606143737e-02,3.2700192556e-01,2.8756812215e-01,1.9301414723e-03,2.0132388454e-03
856,4.9501492577e-02,3.2631206885e-01,2.8695964813e-01,1.9259414403e-03,2.0093007479e-03
857,4.9396336759e-02,3.2561888546e-01,2.8634878993e-01,1.9216997316e-03,2.0053097978e-03
858,4.9290700866e-02,3.2492253743e-01,2.8573504090e-01,1.9174035406e-03,2.0013460889e-03
859,4.9184557490e-02,3.2422284409e-01,2.8511911631e-01,1.9130699802e-03,1.9973027520e-03
860,4.9077905784e-02,3.2351979986e-01,2.8450110555e-01,1.9087019609e-03,1.9931674469e-03
861,4.8970748289e-02,3.2281342149e-01,2.8387993574e-01,1.9042727072e-03,1.9890759140e-03
862,4.8863088681e-02,3.2210373320e-01,2.8325635195e-01,1.8998101586e-03,1.9849280361e-03
863,4.8754910004e-02,3.2139062323e-01,2.8263065219e-01,1.8953176914e-03,1.9806795754e-03
864,4.8646218475e-02,3.2067413256e-01,2.8200191259e-01,1.8907784251e-03,1.9764436875e-03
865,4.8537014659e-02,3.1995426491e-01,2.8137052059e-01,1.8861889839e-03,1.9721854478e-03
866,4.8427278213e-02,3.1923088618e-01,2.8073686361e-01,1.8815756775e-03,1.9678266253e-03
867,4.8317031740e-02,3.1850414537e-01,2.8010034561e-01,1.8769203452e-03,1.9634596538e-03
868,4.8206246702e-02,3.1777385436e-01,2.7946084738e-01,1.8722150708e-03,1.9590856973e-03
869,4.8094927054e-02,3.1704003923e-01,2.7881905437e-01,1.8674849998e-03,1.9546134863e-03
870,4.7983077884e-02,3.1630273350e-01,2.7817428112e-01,1.8627175596e-03,1.9501276547e-03
871,4.7870689301e-02,3.1556187198e-01,2.7752652764e-01,1.8579054158e-03,1.9456290174e-03
872,4.7757757067e-02,3.1481742673e-01,2.7687624097e-01,1.8530675443e-03,1.9410509849e-03
873,4.7644280334e-02,3.1406939216e-01,2.7622306347e-01,1.8481931183e-03,1.9364397740e-03
874,4.7530253450e-02,3.1331773102e-01,2.7556657791e-01,1.8432791112e-03,1.9318362465e-03
875,4.7415679243e-02,3.1256246194e-01,2.7490758896e-01,1.8383441493e-03,1.9271430792e-03
876,4.7300548103e-02,3.1180352159e-01,2.7424561977e-01,1.8333699554e-03,1.9224202260e-03
877,4.7184850708e-02,3.1104084849e-01,2.7358028293e-01,1.8283517566e-03,1.9177048234e-03
878,4.7068593272e-02,3.1027448364e-01,2.7291247249e-01,1.8233074807e-03,1.9128936110e-03
879,4.6951776079e-02,3.0950442888e-01,2.7224141359e-01,1.8182356143e-03,1.9080658676e-03
880,4.6834380763e-02,3.0873056315e-01,2.7156689763e-01,1.8131200923e-03,1.9032465061e-03
881,4.6716412691e-02,3.0795292184e-01,2.7088984847e-01,1.8079944421e-03,1.8983129412e-03
882,4.6597872711e-02,3.0717151053e-01,2.7020922303e-01,1.8028259510e-03,1.8934027757e-03
883,4.6478745001e-02,3.0638622493e-01,2.6952543855e-01,1.7976240488e-03,1.8884545425e-03
884,4.6359040297e-02,3.0559713580e-01,2.6883894205e-01,1.7924004933e-03,1.8834188813e-03
885,4.6238743341e-02,3.0480414256e-01,2.6814851165e-01,1.7871392192e-03,1.8784237327e-03
886,4.6117854698e-02,3.0400724895e-01,2.6745525002e-01,1.7818505876e-03,1.8733491888e-03
887,4.5996382562e-02,3.0320650898e-01,2.6675885916e-01,1.7765418161e-03,1.8682231894e-03
888,4.5874302351e-02,3.0240176059e-01,2.6605853438e-01,1.7711889232e-03,1.8631337443e-03
889,4.5751628758e-02,3.0159310065e-01,2.6535543799e-01,1.7658254365e-03,1.8579409225e-03
890,4.5628344828e-02,3.0078041740e-01,2.6464873552e-01,1.7604226014e-03,1.8527455395e-03
891,4.5504468647e-02,2.9996383004e-01,2.6393848658e-01,1.7549936892e-03,1.8475404941e-03
892,4.5379973935e-02,2.9914316535e-01,2.6322525740e-01,1.7495402135e-03,1.8422506982e-03
893,4.5254865496e-02,2.9831845500e-01,2.6250812411e-01,1.7440522788e-03,1.8369809259e-03
894,4.5129152937e-02,2.9748976231e-01,2.6178771257e-01,1.7385431565e-03,1.8316619098e-03
895,4.5002824109e-02,2.9665700719e-01,2.6106393337e-01,1.7330100527e-03,1.8262972590e-03
896,4.4875877598e-02,2.9582018033e-01,2.6033630967e-01,1.7274445854e-03,1.8209423870e-03
897,4.4748308601e-02,2.9497925006e-01,2.5960549712e-01,1.7218559515e-03,1.8155192956e-03
898,4.4620115139e-02,2.9413420334e-01,2.5887101889e-01,1.7162384465e-03,1.8100800226e-03
899,4.4491298344e-02,2.9328504764e-01,2.5813269615e-01,1.7105891602e-03,1.8046458717e-03
900,4.4361863583e-02,2.9243181832e-01,2.5739139318e-01,1.7049262533e-03,1.7991163768e-03
901,4.4231801250e-02,2.9157445207e-01,2.5664570928e-01,1.6992330784e-03,1.7936412478e-03
902,4.4101100324e-02,2.9071287625e-01,2.5589692593e-01,1.6935160384e-03,1.7880790401e-03
903,4.3969774652e-02,2.8984718211e-01,2.5514447689e-01,1.6877673334e-03,1.7825032119e-03
904,4.3837832145e-02,2.8897742182e-01,2.5438806415e-01,1.6819934826e-03,1.7769421684e-03
905,4.3705247089e-02,2.8810342588e-01,2.5362855196e-01,1.6761985607e-03,1.7712889239e-03
906,4.3572026832e-02,2.8722524270e-01,2.5286480784e-01,1.6703723231e-03,1.7656711861e-03
907,4.3438182393e-02,2.8634294495e-01,2.5209760666e-01,1.6645244323e-03,1.7600092106e-03
908,4.3303710100e-02,2.8545650840e-01,2.5132700801e-01,1.6586598940e-03,1.7542901915e-03
909,4.3168597801e-02,2.8456585295e-01,2.5055205822e-01,1.6527520493e-03,1.7486274010e-03
910,4.3032858777e-02,2.8367106616e-01,2.4977430701e-01,1.6468383837e-03,1.7428374849e-03
911,4.2896487377e-02,2.8277211078e-01,2.4899193645e-01,1.6408857191e-03,1.7371317372e-03
912,4.2759487840e-02,2.8186901473e-01,2.4820666015e-01,1.6349132638e-03,1.7313221470e-03
913,4.2621856774e-02,2.8096175566e-01,2.4741734564e-01,1.6289070481e-03,1.7255339772e-03
914,4.2483598137e-02,2.8005035967e-01,2.4662439525e-01,1.6228763852e-03,1.7197200796e-03
915,4.2344717295e-02,2.7913486212e-01,2.4582803249e-01,1.6168296570e-03,1.7138533294e-03
916,4.2205215380e-02,2.7821527049e-01,2.4502754211e-01,1.6107478878e-03,1.7080249963e-03
917,4.2065092956e-02,2.7729158849e-01,2.4422401190e-01,1.6046487726e-03,1.7021090025e-03
918,4.1924344091e-02,2.7636377700e-01,2.4341636896e-01,1.5985097270e-03,1.6962309601e-03
919,4.1782988563e-02,2.7543196641e-01,2.4260553718e-01,1.5923584579e-03,1.6902845819e-03
920,4.1641018177e-02,2.7449610271e-01,2.4179080129e-01,1.5861724969e-03,1.6843576450e-03
921,4.1498439151e-02,2.7355622686e-01,2.4097272754e-01,1.5799648827e-03,1.6783850733e-03
922,4.1355252615e-02,2.7261234634e-01,2.4015115201e-01,1.5737261856e-03,1.6723932931e-03
923,4.1211477782e-02,2.7166458778e-01,2.3932597041e-01,1.5674558235e-03,1.6664059367e-03
924,4.1067101090e-02,2.7071286179e-01,2.3849776387e-01,1.5611632261e-03,1.6603466356e-03
925,4.0922135254e-02,2.6975725219e-01,2.3766539991e-01,1.5548355877e-03,1.6543496167e-03
926,4.0776593273e-02,2.6879784465e-01,2.3683072627e-01,1.5484910691e-03,1.6482208157e-03
927,4.0630470342e-02,2.6783460751e-01,2.3599143326e-01,1.5421034768e-03,1.6422139015e-03
928,4.0483781154e-02,2.6686763763e-01,2.3515069485e-01,1.5357090160e-03,1.6359853325e-03
929,4.0336535883e-02,2.6589700207e-01,2.3430407047e-01,1.5292497119e-03,1.6300433781e-03
930,4.0188734810e-02,2.6492270268e-01,2.3345866799e-01,1.5228183474e-03,1.6235850053e-03
931,4.0040388391e-02,2.6394480839e-01,2.3260308802e-01,1.5162626514e-03,1.6179094091e-03
932,3.9891513579e-02,2.6296343096e-01,2.3175628483e-01,1.5098256990e-03,1.6108889831e-03
933,3.9742114895e-02,2.6197860017e-01,2.3088687658e-01,1.5031058574e-03,1.6060664784e-03
934,3.9592198555e-02,2.6099035703e-01,2.3004870117e-01,1.4967874158e-03,1.5973781701e-03
935,3.9441792252e-02,2.5999888405e-01,2.2914700210e-01,1.4896843350e-03,1.5955037670e-03
936,3.9290890192e-02,2.5900414307e-01,2.2835372388e-01,1.4839214273e-03,1.5811204212e-03
937,3.9139529531e-02,2.5800637901e-01,2.2734956443e-01,1.4755815500e-03,1.5901000006e-03
938,3.8987775120e-02,2.5700601935e-01,2.2674264014e-01,1.4720424078e-03,1.5542955371e-03
939,3.8835833086e-02,2.5600442290e-01,2.2534985840e-01,1.4591079671e-03,1.6063484363e-03
940,3.8684563412e-02,2.5500725862e-01,2.2551329434e-01,1.4646840282e-03,1.4847123530e-03
941,3.8537029785e-02,2.5403472222e-01,2.2258493304e-01,1.4332572464e-03,1.7117217649e-03
942,3.8398810423e-02,2.5312358513e-01,2.2540357709e-01,1.4752160059e-03,1.2967848452e-03
943,3.8263241502e-02,2.5222991966e-01,2.1917204559e-01,1.3872759882e-03,1.9185114652e-03
944,3.8093599723e-02,2.5111164711e-01,2.2355733812e-01,1.4785870444e-03,1.2768438319e-03
945,3.7915354324e-02,2.4993665982e-01,2.2009092569e-01,1.4211456291e-03,1.5634277370e-03
946,3.7774765813e-02,2.4900990538e-01,2.1781994402e-01,1.3847745722e-03,1.7342214705e-03
947,3.7630534076e-02,2.4805913493e-01,2.2091853619e-01,1.4517997624e-03,1.2622601353e-03
948,3.7456898552e-02,2.4691453576e-01,2.1683520079e-01,1.3780457666e-03,1.6298877308e-03
949,3.7301415439e-02,2.4588959664e-01,2.1603867412e-01,1.3728167396e-03,1.6122754896e-03
950,3.7159945049e-02,2.4495702889e-01,2.1793657541e-01,1.4236510033e-03,1.2783943675e-03
951,3.6994516990e-02,2.4386653304e-01,2.1395047009e-01,1.3565134723e-03,1.6350927763e-03
952,3.6833053855e-02,2.4280217383e-01,2.1379165351e-01,1.3677857351e-03,1.5332662733e-03
953,3.6688660492e-02,2.4185033794e-01,2.1486468613e-01,1.4025049750e-03,1.2960602762e-03
954,3.6528775330e-02,2.4079638068e-01,2.1122071147e-01,1.3387207873e-03,1.6188460868e-03
955,3.6365476242e-02,2.3971991893e-01,2.1145381033e-01,1.3530665310e-03,1.4735443983e-03
956,3.6217327193e-02,2.3874332570e-01,2.1192952991e-01,1.3710766798e-03,1.3103028759e-03
957,3.6060977460e-02,2.3771267384e-01,2.0864488184e-01,1.3130294392e-03,1.5937497374e-03
958,3.5897664950e-02,2.3663612362e-01,2.0909301937e-01,1.3321245788e-03,1.4221858000e-03
959,3.5745886662e-02,2.3563560657e-01,2.0898222923e-01,1.3410069514e-03,1.3243308058e-03
960,3.5591750103e-02,2.3461954389e-01,2.0603278279e-01,1.2940623565e-03,1.5646137763e-03
961,3.5429527580e-02,2.3355017882e-01,2.0660458505e-01,1.3180351816e-03,1.3765242184e-03
962,3.5274487244e-02,2.3252815846e-01,2.0595698059e-01,1.3169698650e-03,1.3401479227e-03
963,3.5121398428e-02,2.3151900247e-01,2.0344212651e-01,1.2780023972e-03,1.5296852216e-03
964,3.4961161899e-02,2.3046272900e-01,2.0410716534e-01,1.3006937224e-03,1.3348626671e-03
965,3.4803532438e-02,2.2942364123e-01,2.0297586918e-01,1.2875221437e-03,1.3572550379e-03
966,3.4650220680e-02,2.2841301560e-01,2.0097658038e-01,1.2576577719e-03,1.4859857038e-03
967,3.4492495854e-02,2.2737329919e-01,2.0159003139e-01,1.2786703883e-03,1.2996563455e-03
968,3.4333525773e-02,2.2632537410e-01,1.9998463988e-01,1.2581559131e-03,1.3759175781e-03
969,3.4178740873e-02,2.2530503757e-01,1.9855806231e-01,1.2417427497e-03,1.4329547994e-03
970,3.4023231058e-02,2.2427992243e-01,1.9891984761e-01,1.2591088889e-03,1.2768985471e-03
971,3.3864715338e-02,2.2323499247e-01,1.9698441029e-01,1.2334424537e-03,1.3916157186e-03
972,3.3707981884e-02,2.2220181115e-01,1.9620053470e-01,1.2285156408e-03,1.3716120739e-03
973,3.3553230326e-02,2.2118169442e-01,1.9611702859e-01,1.2356826337e-03,1.2707839487e-03
974,3.3396603822e-02,2.2014921810e-01,1.9413204491e-01,1.2079939479e-03,1.3937234180e-03
975,3.3239001769e-02,2.1911031101e-01,1.9390711188e-01,1.2120862957e-03,1.3082335936e-03
976,3.3083278619e-02,2.1808378957e-01,1.9318042696e-01,1.2075155973e-03,1.2828207109e-03
977,3.2928217797e-02,2.1706163418e-01,1.9148474932e-01,1.1864221888e-03,1.3712663203e-03
978,3.2771772274e-02,2.1603035089e-01,1.9149987400e-01,1.1957813986e-03,1.2572662672e-03
979,3.2615104658e-02,2.1499760356e-01,1.9012454152e-01,1.1811789591e-03,1.3061272912e-03
980,3.2459784866e-02,2.1397374105e-01,1.8905173242e-01,1.1716495501e-03,1.3205513824e-03
981,3.2304914491e-02,2.1295284107e-01,1.8884044886e-01,1.1763997609e-03,1.2348394375e-03
982,3.2149249973e-02,2.1192670614e-01,1.8717683852e-01,1.1562379077e-03,1.3187488075e-03
983,3.1993411254e-02,2.1089942288e-01,1.8677084148e-01,1.1568993796e-03,1.2559588067e-03
984,3.1838426300e-02,2.0987776760e-01,1.8591760099e-01,1.1500611436e-03,1.2459554709e-03
985,3.1684064680e-02,2.0886022132e-01,1.8456171453e-01,1.1351938592e-03,1.2946568895e-03
986,3.1529493963e-02,2.0784129668e-01,1.8434312940e-01,1.1391293956e-03,1.2106873328e-03
987,3.1374647747e-02,2.0682055596e-01,1.8289910257e-01,1.1236113496e-03,1.2685339898e-03
988,3.1220168015e-02,2.0580223110e-01,1.8224623799e-01,1.1208456708e-03,1.2347536394e-03
989,3.1066349905e-02,2.0478826761e-01,1.8151290715e-01,1.1166697368e-03,1.2108662631e-03
990,3.0912898561e-02,2.0377672184e-01,1.8018773198e-01,1.1030278401e-03,1.2558711460e-03
991,3.0759442979e-02,2.0276514813e-01,1.7986831069e-01,1.1047518346e-03,1.1849319562e-03
992,3.0605993472e-02,2.0175361447e-01,1.7851260304e-01,1.0904367082e-03,1.2336644577e-03
993,3.0452856056e-02,2.0074413810e-01,1.7790439725e-01,1.0875154985e-03,1.1964585865e-03
994,3.0300219059e-02,1.9973796047e-01,1.7703530192e-01,1.0807714425e-03,1.1894943891e-03
995,3.0148040944e-02,1.9873480778e-01,1.7591331899e-01,1.0704421438e-03,1.2117067818e-03
996,2.9996155988e-02,1.9773358759e-01,1.7545028031e-01,1.0699733393e-03,1.1583573651e-03
997,2.9844470946e-02,1.9673368521e-01,1.7410841584e-01,1.0566989658e-03,1.2058279244e-03
998,2.9693009693e-02,1.9573525805e-01,1.7367035151e-01,1.0564384283e-03,1.1500522960e-03
999,2.9541857706e-02,1.9473886956e-01,1.7248000205e-01,1.0452161077e-03,1.1806706898e-03
1000,2.9391112044e-02,1.9374515954e-01,1.7179308832e-01,1.0409995448e-03,1.1542075081e-03
1001,2.9240813821e-02,1.9275439903e-01,1.7091132700e-01,1.0339557193e-03,1.1503514834e-03
1002,2.9090950038e-02,1.9176650234e-01,1.6992959380e-01,1.0255587986e-03,1.1581319850e-03
1003,2.8941505579e-02,1.9078136981e-01,1.6931371391e-01,1.0223181453e-03,1.1244474445e-03
1004,2.8792461088e-02,1.8979887385e-01,1.6811898351e-01,1.0113265598e-03,1.1566624744e-03
1005,2.8643827020e-02,1.8881908339e-01,1.6767352819e-01,1.0105618276e-03,1.1039937381e-03
1006,2.8495605493e-02,1.8784201238e-01,1.6634640098e-01,9.9799467716e-04,1.1515665101e-03
1007,2.8347838328e-02,1.8686793651e-01,1.6602833569e-01,9.9874904845e-04,1.0852110572e-03
1008,2.8200544738e-02,1.8589698244e-01,1.6457544267e-01,9.8445860203e-04,1.1476953514e-03
1009,2.8053809917e-02,1.8492971174e-01,1.6443198919e-01,9.8715233617e-04,1.0626198491e-03
1010,2.7907715666e-02,1.8396666367e-01,1.6274990141e-01,9.6992560429e-04,1.1517505627e-03
1011,2.7762463877e-02,1.8300916906e-01,1.6295158863e-01,9.7692501731e-04,1.0288330959e-03
1012,2.7618443355e-02,1.8205979094e-01,1.6077700257e-01,9.5372850774e-04,1.1745502707e-03
1013,2.7476249039e-02,1.8112245109e-01,1.6169756651e-01,9.7000884125e-04,9.7247958183e-04
1014,2.7337239207e-02,1.8020610325e-01,1.5852063894e-01,9.3427847605e-04,1.2342679547e-03
1015,2.7201986898e-02,1.7931452487e-01,1.6078363359e-01,9.6862373175e-04,8.8446540758e-04
1016,2.7071446045e-02,1.7845400423e-01,1.5601596236e-01,9.1087527107e-04,1.3329288922e-03
1017,2.6936454965e-02,1.7756414786e-01,1.5978246927e-01,9.6956233028e-04,8.0860557500e-04
1018,2.6791032508e-02,1.7660552822e-01,1.5429137647e-01,8.9648860740e-04,1.3349265791e-03
1019,2.6630068520e-02,1.7554445937e-01,1.5724472702e-01,9.4765762333e-04,8.8231568225e-04
1020,2.6474041898e-02,1.7451593745e-01,1.5446762741e-01,9.1064331355e-04,1.0941877263e-03
1021,2.6336139713e-02,1.7360689119e-01,1.5347033739e-01,8.9949986432e-04,1.1141555151e-03
1022,2.6209788138e-02,1.7277398612e-01,1.5481910110e-01,9.2367053730e-04,8.7181793060e-04
1023,2.6078881931e-02,1.7191105708e-01,1.5080972016e-01,8.6947920499e-04,1.2406544993e-03
1024,2.5933269732e-02,1.7095118668e-01,1.5318781137e-01,9.1407832224e-04,8.6225918494e-04
1025,2.5783692751e-02,1.6996518057e-01,1.5024438500e-01,8.7811524281e-04,1.0939643253e-03
1026,2.5643753429e-02,1.6904270556e-01,1.4989273250e-01,8.8108895579e-04,1.0339083383e-03
1027,2.5514648701e-02,1.6819165181e-01,1.5030859411e-01,8.9397933334e-04,8.9432642562e-04
1028,2.5385837275e-02,1.6734253149e-01,1.4722877741e-01,8.5239054170e-04,1.1589848436e-03
1029,2.5248431412e-02,1.6643675696e-01,1.4901649952e-01,8.8417687220e-04,8.5784890689e-04
1030,2.5106365096e-02,1.6550026089e-01,1.4630682766e-01,8.4767275257e-04,1.0716705583e-03
1031,2.4968247457e-02,1.6458979435e-01,1.4630877972e-01,8.5290445713e-04,9.7519694827e-04
1032,2.4837639212e-02,1.6372882947e-01,1.4607566595e-01,8.5523090092e-04,9.1008545132e-04
1033,2.4709895309e-02,1.6288674623e-01,1.4374761283e-01,8.2703097723e-04,1.0868823156e-03
1034,2.4578760649e-02,1.6202231124e-01,1.4498682320e-01,8.5246848175e-04,8.5108028725e-04
1035,2.4443615008e-02,1.6113143601e-01,1.4236262441e-01,8.2032621140e-04,1.0565549601e-03
1036,2.4308144701e-02,1.6023842059e-01,1.4278395474e-01,8.3287915913e-04,9.1256736778e-04
1037,2.4176449860e-02,1.5937029291e-01,1.4177298546e-01,8.2336203195e-04,9.3636877136e-04
1038,2.4048621046e-02,1.5852764994e-01,1.4038351178e-01,8.0785248429e-04,1.0065613315e-03
1039,2.3921795755e-02,1.5769162215e-01,1.4094528556e-01,8.2086882321e-04,8.5376482457e-04
1040,2.3793524730e-02,1.5684606414e-01,1.3859714568e-01,7.9252937576e-04,1.0323624592e-03
1041,2.3663268276e-02,1.5598741826e-01,1.3935840130e-01,8.0977065954e-04,8.5313105956e-04
1042,2.3532785348e-02,1.5512727946e-01,1.3748450577e-01,7.8953965567e-04,9.7473763162e-04
1043,2.3403849452e-02,1.5427733865e-01,1.3727279007e-01,7.9287320841e-04,9.0758170700e-04
1044,2.3277149053e-02,1.5344213415e-01,1.3661590219e-01,7.8927265713e-04,8.9335045777e-04
1045,2.3152096209e-02,1.5261779027e-01,1.3524815440e-01,7.7510537812e-04,9.6185825532e-04
1046,2.3027634628e-02,1.5179734398e-01,1.3555513322e-01,7.8405707609e-04,8.4016402252e-04
1047,2.2903005698e-02,1.5097579453e-01,1.3357281685e-01,7.6144980267e-04,9.7884796560e-04
1048,2.2777895423e-02,1.5015107207e-01,1.3414373994e-01,7.7455164865e-04,8.2618155284e-04
1049,2.2652649164e-02,1.4932545321e-01,1.3221907616e-01,7.5387820834e-04,9.5675949706e-04
1050,2.2527645980e-02,1.4850143669e-01,1.3246838748e-01,7.6315779006e-04,8.4014714230e-04
1051,2.2403333309e-02,1.4768197201e-01,1.3104239106e-01,7.4956880417e-04,9.1438926756e-04
1052,2.2279916010e-02,1.4686840959e-01,1.3071960211e-01,7.5054075569e-04,8.6433999240e-04
1053,2.2157411813e-02,1.4606086630e-01,1.2990483642e-01,7.4452796252e-04,8.7107502623e-04
1054,2.2035717300e-02,1.4525866043e-01,1.2902660668e-01,7.3747086572e-04,8.8573456742e-04
1055,2.1914754626e-02,1.4446127880e-01,1.2873142958e-01,7.3812605115e-04,8.3485891810e-04
1056,2.1794451807e-02,1.4366824692e-01,1.2739557028e-01,7.2543625720e-04,9.0183143038e-04
1057,2.1674832507e-02,1.4287972078e-01,1.2752607465e-01,7.3205807712e-04,8.0330646597e-04
1058,2.1556024093e-02,1.4209653996e-01,1.2576833367e-01,7.1452482371e-04,9.1829575831e-04
1059,2.1438190027e-02,1.4131978201e-01,1.2635912001e-01,7.2710553650e-04,7.6896068640e-04
1060,2.1321802400e-02,1.4055255894e-01,1.2407625467e-01,7.0278102066e-04,9.4484939473e-04
1061,2.1207137914e-02,1.3979669474e-01,1.2532797456e-01,7.2336377343e-04,7.2350824485e-04
1062,2.1095361362e-02,1.3905986771e-01,1.2225078046e-01,6.8854837446e-04,9.9236029200e-04
1063,2.0985926551e-02,1.3833847735e-01,1.2447378039e-01,7.2196731344e-04,6.6450238228e-04
1064,2.0879916192e-02,1.3763966085e-01,1.2033000588e-01,6.7293405300e-04,1.0580314556e-03
1065,2.0770952696e-02,1.3692137739e-01,1.2355989218e-01,7.2196009569e-04,6.1418843688e-04
1066,2.0657466285e-02,1.3617327902e-01,1.1877492070e-01,6.6238676663e-04,1.0774490656e-03
1067,2.0530629197e-02,1.3533717347e-01,1.2189098448e-01,7.1252306225e-04,6.3209584914e-04
1068,2.0399377062e-02,1.3447196409e-01,1.1827839911e-01,6.6638755379e-04,9.5296895597e-04
1069,2.0272787569e-02,1.3363749068e-01,1.1923930794e-01,6.8473519059e-04,7.5508310692e-04
